timestamp,device_id,user_id_hash,event_type,action,result,status,os,os_version,app_id,ip,geo_lat,geo_lon,compliance_state,message
2025-08-28 21:56:11+00:00,D019,-5005041935005605250,login,login,success,200,Android,11.0,com.company.mail,35.183.228.172,12.0038015,144.984771,noncompliant,jailbreak/root detected
2025-08-19 03:37:56+00:00,D042,4609975224153155885,logout,logout,success,403,iOS,14.8,com.company.mdm,200.164.2.251,-13.030551,-101.116456,compliant,profile install fail
2025-08-30 22:29:55+00:00,D046,-5474749887322834892,login,login,success,400,iOS,15.2,com.company.mdm,11.227.194.35,-9.2042845,36.360372,noncompliant,jailbreak/root detected
2025-08-22 16:01:56+00:00,D034,6897493046920661183,config_change,config_change,fail,401,Android,11.0,com.company.mdm,76.99.112.195,12.3749535,176.664225,noncompliant,configuration updated
2025-08-30 23:13:43+00:00,D039,-5139025071419394117,login,login,success,401,iOS,16.1,com.company.mail,109.140.182.166,-64.0190895,-37.125249,noncompliant,profile install fail
2025-08-27 19:16:38+00:00,D017,-8503347669469219384,config_change,config_change,success,401,iOS,12.0,com.company.vpn,162.162.192.35,24.3411515,-88.952503,noncompliant,profile install fail
2025-09-05 09:47:09+00:00,D042,-1737972475281837248,update,update,fail,200,Android,12.0,com.company.mdm,215.62.21.155,-82.6431825,1.23354,noncompliant,login failed
2025-08-29 12:05:44+00:00,D043,-2329038747377187166,config_change,config_change,fail,403,Android,14.8,com.company.chat,174.111.57.72,-60.289315,89.948402,noncompliant,login failed
2025-09-08 10:00:44+00:00,D014,6311645724450745157,install,install,success,403,iOS,15.2,com.company.vpn,128.85.25.131,-70.3106275,99.217578,compliant,login success
2025-09-04 17:34:15+00:00,D019,-4407119668998373661,login,login,success,500,iOS,13.0,com.company.chat,26.77.196.196,-35.985482,27.712908,compliant,jailbreak/root detected
2025-09-06 22:13:34+00:00,D025,-3650923266483179856,logout,logout,fail,500,iOS,13.0,com.company.mdm,178.54.205.85,68.0648535,-7.096525,compliant,app blocked by policy
2025-09-02 19:23:45+00:00,D024,8425258459065592086,logout,logout,success,500,Android,13.0,com.company.mdm,49.78.44.98,-61.8856325,61.04138,compliant,jailbreak/root detected
2025-09-07 07:09:27+00:00,D016,-7724249608137115131,install,install,success,403,iOS,16.1,com.company.mdm,64.170.61.51,-74.8973045,137.416851,noncompliant,profile install fail
2025-08-29 11:03:42+00:00,D050,-4381402976382322002,update,update,success,403,iOS,15.2,com.company.vpn,107.88.127.95,-17.5584065,-57.751646,noncompliant,login success
2025-08-25 19:01:56+00:00,D042,-7082744326708059403,update,update,success,500,iOS,13.0,com.company.mail,125.151.242.135,-70.633791,-104.773373,noncompliant,login success
2025-09-06 22:33:01+00:00,D049,-2213907905388578145,logout,logout,success,500,iOS,11.0,com.company.mail,6.151.1.24,8.0351945,115.631771,compliant,app blocked by policy
2025-09-01 05:06:03+00:00,D023,-7005181255361064327,login,login,success,403,Android,15.2,com.company.mdm,90.76.17.116,10.735133,52.89678,compliant,profile install fail
2025-08-29 04:09:20+00:00,D015,-3901908093378377933,login,login,success,200,Android,15.2,com.company.vpn,205.196.65.121,-36.713799,-93.444292,compliant,profile install fail
2025-08-27 20:08:02+00:00,D031,-2905372492610853828,logout,logout,success,403,Android,12.0,com.company.mail,156.50.45.104,-27.659298,-81.691567,compliant,login success
2025-08-30 18:43:01+00:00,D017,2982042257516739615,logout,logout,success,500,Android,14.8,com.company.chat,218.252.110.234,85.3403255,-164.627951,compliant,profile install fail
2025-08-18 12:56:26+00:00,D008,4547357605597827037,login,login,success,500,Android,14.8,com.company.mail,81.27.219.79,19.101849,-145.057332,noncompliant,jailbreak/root detected
2025-08-27 11:53:01+00:00,D035,-791935640702759955,login,login,success,500,iOS,13.0,com.company.vpn,150.181.129.162,-49.0375515,133.36971,noncompliant,app blocked by policy
2025-08-26 04:18:07+00:00,D001,8798286483199981223,config_change,config_change,success,500,Android,15.2,com.company.mail,129.176.177.167,-74.7227375,45.301459,noncompliant,login success
2025-08-23 01:31:20+00:00,D034,6251290963175061848,config_change,config_change,success,500,iOS,11.0,com.company.mdm,81.195.213.66,21.321695,-160.140917,compliant,configuration updated
2025-09-09 21:39:27+00:00,D025,-291177550905339156,install,install,success,200,Android,14.8,com.company.chat,106.170.244.246,26.4305185,-33.758748,compliant,configuration updated
2025-08-16 00:03:35+00:00,D043,350637320692133228,login,login,success,401,iOS,14.8,com.company.chat,27.144.236.179,-33.7643675,171.621115,noncompliant,configuration updated
2025-09-11 22:16:42+00:00,D012,-6822721250033749579,update,update,success,403,iOS,15.2,com.company.mail,175.135.169.188,78.1155935,176.289469,noncompliant,login success
2025-09-02 23:10:00+00:00,D019,-4401192635014876637,logout,logout,fail,400,iOS,16.1,com.company.chat,67.154.107.249,-23.9803555,-158.854587,noncompliant,jailbreak/root detected
2025-09-02 22:27:22+00:00,D031,7264613881743044521,install,install,fail,400,Android,16.1,com.company.mail,70.48.56.191,69.11514,-50.256653,noncompliant,profile install fail
2025-09-02 11:22:19+00:00,D008,4142310670515012416,install,install,success,403,Android,11.0,com.company.chat,9.223.21.21,40.3925865,-141.003935,compliant,app blocked by policy
2025-09-06 19:17:19+00:00,D045,3002222282552510216,update,update,success,500,Android,14.8,com.company.mdm,60.109.24.146,54.03885,9.142078,compliant,app blocked by policy
2025-09-03 00:53:59+00:00,D039,4384951475937277481,logout,logout,success,401,iOS,14.8,com.company.chat,30.113.238.30,-82.465379,153.947094,noncompliant,profile install fail
2025-08-24 20:31:37+00:00,D029,-7566733670072695238,config_change,config_change,success,400,Android,16.1,com.company.mdm,128.235.63.4,23.759156,57.393278,compliant,configuration updated
2025-09-05 22:53:13+00:00,D023,4553239044225092367,config_change,config_change,success,401,iOS,14.8,com.company.mdm,38.35.244.11,58.424315,19.714995,noncompliant,jailbreak/root detected
2025-09-07 05:09:58+00:00,D048,2943329881540833148,logout,logout,success,400,Android,14.8,com.company.vpn,135.198.112.247,-18.628512,43.618107,compliant,login failed
2025-08-23 01:18:29+00:00,D050,217570877558555309,install,install,success,500,iOS,12.0,com.company.vpn,56.101.113.146,42.5240045,-83.16476,noncompliant,profile install fail
2025-08-30 21:17:03+00:00,D024,5271637378625340581,update,update,success,500,iOS,12.0,com.company.chat,141.163.213.223,-8.681097,-95.678848,noncompliant,profile install fail
2025-08-27 20:46:09+00:00,D042,-4456244948008796439,install,install,success,200,iOS,13.0,com.company.vpn,101.146.110.12,33.369858,-17.530959,noncompliant,jailbreak/root detected
2025-09-09 21:01:19+00:00,D025,5852757914541045973,config_change,config_change,fail,401,Android,15.2,com.company.chat,89.170.144.168,-51.5181575,-136.881737,noncompliant,login failed
2025-08-24 04:02:42+00:00,D008,1210695216739649757,logout,logout,success,403,iOS,13.0,com.company.mdm,186.134.217.44,24.163933,-100.958223,compliant,configuration updated
2025-09-06 19:04:50+00:00,D021,3072703392336790341,install,install,success,500,Android,16.1,com.company.vpn,213.102.165.18,-14.5389855,-173.442319,compliant,profile install fail
2025-09-12 05:44:41+00:00,D033,-4426170561513340171,logout,logout,fail,400,iOS,15.2,com.company.mdm,130.190.29.204,25.6406075,3.240824,compliant,profile install fail
2025-09-02 05:53:59+00:00,D036,-2340741327151338530,config_change,config_change,success,500,iOS,12.0,com.company.mail,34.168.246.150,-38.082478,-7.968312,compliant,profile install fail
2025-08-20 19:32:41+00:00,D026,3357271363770434802,update,update,success,403,iOS,15.2,com.company.chat,90.95.28.119,-39.0179615,142.868137,compliant,app blocked by policy
2025-09-11 14:00:28+00:00,D030,-5906751907465836657,config_change,config_change,success,500,iOS,15.2,com.company.mdm,93.166.245.235,37.4689985,120.611028,compliant,login success
2025-08-19 00:52:56+00:00,D034,8217241374075986693,logout,logout,success,400,Android,13.0,com.company.vpn,10.211.95.7,54.2665295,113.893785,noncompliant,jailbreak/root detected
2025-08-29 20:49:28+00:00,D019,4767036493806094522,login,login,success,500,Android,15.2,com.company.chat,60.42.211.169,-39.2198385,-54.279312,compliant,jailbreak/root detected
2025-09-08 20:35:38+00:00,D042,5601822653271230609,logout,logout,success,500,iOS,15.2,com.company.chat,22.88.2.176,-37.5755315,103.213397,compliant,login success
2025-09-02 10:45:44+00:00,D006,5545163337862122206,login,login,success,500,Android,13.0,com.company.vpn,2.215.227.150,-86.650843,-135.591775,noncompliant,jailbreak/root detected
2025-08-20 02:10:49+00:00,D041,-8869062310449781387,login,login,success,500,Android,13.0,com.company.chat,75.119.239.194,-39.5757525,-69.355755,noncompliant,login failed
2025-08-25 02:36:24+00:00,D044,-5514434964861998519,update,update,success,200,iOS,15.2,com.company.mdm,52.73.118.32,87.624387,18.643889,noncompliant,app blocked by policy
2025-09-02 04:10:08+00:00,D030,-8077086367814898685,logout,logout,success,400,Android,13.0,com.company.chat,151.127.102.239,30.300144,-126.559398,noncompliant,app blocked by policy
2025-08-24 03:21:50+00:00,D009,-9221415229572503596,install,install,success,200,Android,15.2,com.company.mdm,101.161.83.152,-6.9480065,-29.812759,compliant,profile install fail
2025-09-06 11:58:33+00:00,D029,8909496557086362981,logout,logout,fail,200,Android,11.0,com.company.mdm,83.43.113.123,-5.089495,-146.558515,compliant,login failed
2025-09-03 10:41:55+00:00,D021,359641338343520574,config_change,config_change,success,400,iOS,11.0,com.company.mdm,4.215.66.67,-7.3725345,-42.249495,noncompliant,profile install fail
2025-08-29 05:49:17+00:00,D032,-2470250225902780283,login,login,fail,403,Android,15.2,com.company.vpn,133.160.131.7,77.043647,-68.98587,noncompliant,login success
2025-08-15 01:18:01+00:00,D004,7996892758008254333,install,install,success,403,Android,12.0,com.company.mail,115.93.113.43,-86.4185625,-113.733885,compliant,app blocked by policy
2025-09-11 04:56:24+00:00,D009,-7448844985273361034,install,install,success,403,Android,14.8,com.company.mdm,32.249.170.85,-71.7847015,162.700221,compliant,jailbreak/root detected
2025-08-22 19:46:38+00:00,D036,-6892899502885832047,logout,logout,success,401,iOS,11.0,com.company.mdm,73.190.84.52,-21.2801445,68.649954,noncompliant,jailbreak/root detected
2025-09-05 06:16:28+00:00,D044,6672041854533478573,config_change,config_change,fail,200,Android,16.1,com.company.chat,98.12.42.177,12.5365495,175.352898,noncompliant,login failed
2025-08-15 17:31:40+00:00,D013,-3848751685048911290,config_change,config_change,success,500,iOS,14.8,com.company.mail,186.246.72.144,5.020115,69.646854,compliant,configuration updated
2025-08-31 13:21:20+00:00,D022,-8935989460330969869,update,update,success,400,iOS,16.1,com.company.chat,106.93.132.7,-39.9896145,-169.528827,compliant,app blocked by policy
2025-08-15 22:13:06+00:00,D040,-1602704902219190892,install,install,success,500,Android,13.0,com.company.chat,66.104.162.114,51.589744,38.718973,noncompliant,login success
2025-08-15 14:04:42+00:00,D024,8114735832942958374,install,install,success,403,Android,13.0,com.company.mail,12.221.135.6,58.444599,59.130012,noncompliant,profile install fail
2025-08-18 05:27:12+00:00,D042,-3535536728171875397,config_change,config_change,success,200,Android,15.2,com.company.mdm,64.108.29.170,-30.481175,112.643758,compliant,configuration updated
2025-09-08 15:16:37+00:00,D016,3520778435982588953,login,login,success,200,iOS,14.8,com.company.mdm,157.29.239.179,46.711051,-87.75122,noncompliant,app blocked by policy
2025-09-07 04:19:35+00:00,D010,1886020352251411841,update,update,success,403,Android,13.0,com.company.mail,136.123.229.148,7.0280975,-119.726745,compliant,jailbreak/root detected
2025-08-31 09:27:08+00:00,D014,7723871281765328063,config_change,config_change,success,403,Android,16.1,com.company.vpn,24.57.183.57,61.85817,86.890774,noncompliant,jailbreak/root detected
2025-08-30 13:36:20+00:00,D022,5406365583283353055,config_change,config_change,success,401,Android,15.2,com.company.vpn,74.231.204.159,-55.291506,-109.264257,noncompliant,jailbreak/root detected
2025-08-28 10:48:18+00:00,D020,1711642070518099983,logout,logout,success,401,Android,13.0,com.company.vpn,101.160.164.29,-61.989825,59.624686,noncompliant,profile install fail
2025-08-24 15:30:32+00:00,D031,-7879151593607426613,install,install,success,401,Android,14.8,com.company.mdm,110.204.238.58,-64.0596795,-157.476792,noncompliant,profile install fail
2025-09-05 21:26:34+00:00,D050,119052516315498071,logout,logout,success,401,iOS,16.1,com.company.mdm,215.48.93.96,61.3401385,-133.100498,noncompliant,configuration updated
2025-09-13 13:31:17+00:00,D031,-3395384333635061627,logout,logout,success,500,Android,12.0,com.company.chat,156.145.122.119,-15.1980595,83.028312,compliant,login success
2025-09-05 10:39:29+00:00,D040,-7771955165384415135,config_change,config_change,success,200,iOS,13.0,com.company.vpn,115.154.151.167,60.8793275,71.582959,compliant,login success
2025-08-20 19:49:57+00:00,D027,-1755736070379006487,install,install,success,200,iOS,14.8,com.company.vpn,36.41.72.214,1.52094,-96.379736,noncompliant,configuration updated
2025-09-11 10:57:15+00:00,D031,8470555555529260539,update,update,success,401,Android,16.1,com.company.mail,99.50.19.74,-26.1477405,-104.304651,compliant,configuration updated
2025-08-24 16:21:13+00:00,D037,-2236442906957532393,logout,logout,success,200,iOS,11.0,com.company.vpn,64.149.71.134,54.956248,-5.955579,compliant,app blocked by policy
2025-08-23 17:10:13+00:00,D032,-4750510238804153481,logout,logout,success,401,iOS,14.8,com.company.chat,58.219.25.88,6.362983,158.048427,compliant,profile install fail
2025-08-19 23:30:34+00:00,D019,5073542334387013586,update,update,success,500,Android,15.2,com.company.mdm,174.148.199.70,16.6906675,8.42497,noncompliant,login failed
2025-08-22 14:26:24+00:00,D008,-1318130214509374711,install,install,fail,403,Android,13.0,com.company.vpn,188.73.133.123,76.3347495,-127.85298,compliant,configuration updated
2025-09-04 06:21:20+00:00,D022,7550151025388418936,install,install,success,400,iOS,12.0,com.company.mdm,154.31.151.37,49.425108,33.222481,noncompliant,jailbreak/root detected
2025-08-19 20:59:59+00:00,D021,1787240905835053831,login,login,success,200,iOS,15.2,com.company.mdm,202.200.207.227,37.541465,-108.305619,noncompliant,login failed
2025-08-31 02:52:25+00:00,D001,2709999129805743635,install,install,success,403,Android,16.1,com.company.chat,7.189.177.247,22.551426,1.552071,compliant,profile install fail
2025-08-28 21:06:01+00:00,D042,-9138131811691934143,install,install,success,200,iOS,11.0,com.company.chat,187.69.196.27,-68.926281,-129.479762,compliant,app blocked by policy
2025-09-04 04:45:48+00:00,D044,6063882775201025837,config_change,config_change,success,401,iOS,13.0,com.company.chat,148.192.208.54,-40.260824,58.745768,noncompliant,jailbreak/root detected
2025-08-31 20:38:21+00:00,D015,-1627513008850371881,logout,logout,success,403,iOS,11.0,com.company.chat,97.167.229.26,49.5930175,-173.527357,noncompliant,configuration updated
2025-08-20 15:50:34+00:00,D036,-1925160422113208891,update,update,success,400,iOS,13.0,com.company.mail,191.28.158.84,4.0373325,165.625708,noncompliant,jailbreak/root detected
2025-09-08 06:38:05+00:00,D046,7932179267573888064,install,install,fail,500,iOS,14.8,com.company.vpn,14.52.167.16,-58.90154,-3.869559,compliant,login failed
2025-08-20 03:44:53+00:00,D021,-2874039002312736721,config_change,config_change,success,400,Android,14.8,com.company.mdm,83.7.253.138,51.6042155,-82.067326,compliant,app blocked by policy
2025-08-15 08:28:44+00:00,D009,644351825546973899,config_change,config_change,success,500,iOS,12.0,com.company.mdm,163.124.125.84,-22.0600955,-4.782298,noncompliant,configuration updated
2025-08-28 18:50:46+00:00,D002,1351208259786838290,update,update,success,200,iOS,12.0,com.company.mail,140.50.6.206,19.3867655,-118.6116,compliant,app blocked by policy
2025-09-02 21:34:34+00:00,D023,-6040815747088149221,login,login,success,200,iOS,11.0,com.company.mail,148.33.71.150,-78.830868,-126.555197,noncompliant,app blocked by policy
2025-08-24 06:27:18+00:00,D012,5561743961297299254,logout,logout,success,403,Android,11.0,com.company.mdm,190.213.17.213,-65.9235695,-127.544296,noncompliant,app blocked by policy
2025-09-09 23:31:25+00:00,D006,4358006928886160399,config_change,config_change,fail,401,iOS,15.2,com.company.mdm,205.112.227.97,73.629112,125.422666,compliant,configuration updated
2025-09-07 01:34:28+00:00,D015,1987676138195055910,login,login,success,401,Android,13.0,com.company.mdm,103.249.153.15,-45.7716435,0.842714,noncompliant,login failed
2025-09-09 11:06:29+00:00,D016,-6456749790493862379,update,update,success,401,iOS,13.0,com.company.mail,172.42.181.114,57.7658905,-113.501597,compliant,configuration updated
2025-09-04 23:50:30+00:00,D027,2284081494985167137,config_change,config_change,success,200,iOS,15.2,com.company.mail,46.186.193.16,-10.4337445,106.469828,compliant,jailbreak/root detected
2025-08-29 01:09:49+00:00,D003,-3859325508530602397,update,update,success,200,iOS,13.0,com.company.mail,40.208.180.116,-26.253773,-51.951691,noncompliant,app blocked by policy
2025-08-29 19:40:32+00:00,D015,-740168335721226146,config_change,config_change,success,200,iOS,12.0,com.company.chat,157.158.191.240,19.375288,15.630405,compliant,configuration updated
2025-09-06 14:50:35+00:00,D037,29565709876123164,install,install,success,401,iOS,16.1,com.company.vpn,103.206.231.158,-54.624932,141.732258,compliant,app blocked by policy
2025-09-11 04:29:30+00:00,D020,8038771814656165544,install,install,fail,500,iOS,13.0,com.company.mdm,181.83.23.43,86.0430275,159.883342,noncompliant,login success
2025-08-22 07:49:48+00:00,D023,-8596693498502628346,update,update,success,401,Android,11.0,com.company.vpn,1.22.196.21,-64.021553,176.33889,noncompliant,app blocked by policy
2025-09-12 14:30:57+00:00,D012,724292951098973285,config_change,config_change,success,400,Android,13.0,com.company.vpn,136.215.63.134,-84.027274,119.75826,noncompliant,login success
2025-08-31 11:09:03+00:00,D036,-144728104507670824,update,update,success,500,iOS,11.0,com.company.vpn,38.30.95.231,2.2630525,11.265532,noncompliant,login failed
2025-08-30 16:28:37+00:00,D022,8257737480488633843,login,login,success,401,iOS,12.0,com.company.vpn,13.110.146.149,39.696082,59.986309,compliant,profile install fail
2025-09-13 07:20:10+00:00,D025,-7860184246066532053,config_change,config_change,success,200,iOS,12.0,com.company.vpn,48.218.120.215,-9.397954,-173.033591,noncompliant,login failed
2025-09-03 20:56:48+00:00,D022,-8140338449113217962,install,install,success,200,iOS,15.2,com.company.mail,209.24.48.12,75.7377035,39.364565,noncompliant,login failed
2025-08-21 22:31:16+00:00,D045,-1577527319771842249,config_change,config_change,success,403,iOS,12.0,com.company.chat,93.189.67.161,-35.255883,-104.253027,noncompliant,app blocked by policy
2025-08-29 03:14:16+00:00,D030,-5089392839708761968,config_change,config_change,success,401,Android,16.1,com.company.mdm,64.24.26.28,-56.564725,-136.283912,noncompliant,login success
2025-09-06 21:44:37+00:00,D047,4377985689404478250,update,update,success,401,iOS,16.1,com.company.chat,119.232.220.14,13.876121,-106.351951,noncompliant,login success
2025-08-20 21:04:07+00:00,D037,2068963767658147806,logout,logout,success,200,Android,12.0,com.company.mdm,71.6.235.39,-36.187645,4.024776,noncompliant,login failed
2025-08-22 07:46:12+00:00,D013,-7762348786658212847,install,install,success,500,iOS,11.0,com.company.chat,173.143.47.136,-19.218618,-46.473123,noncompliant,app blocked by policy
2025-08-22 16:11:21+00:00,D047,4884765674117536261,update,update,success,401,iOS,15.2,com.company.mdm,207.33.234.79,63.5528565,-19.203125,compliant,jailbreak/root detected
2025-08-25 09:27:05+00:00,D042,-2284788303696846407,login,login,success,200,iOS,14.8,com.company.mdm,194.237.65.92,-10.8762115,-97.191346,compliant,configuration updated
2025-08-21 11:16:07+00:00,D015,-7056112958764740580,login,login,success,200,iOS,12.0,com.company.mdm,62.195.31.26,-79.8382935,150.476517,noncompliant,login success
2025-08-26 20:43:06+00:00,D040,2966396078216113060,config_change,config_change,success,403,iOS,14.8,com.company.mdm,158.31.184.180,-60.847672,68.481204,compliant,login success
2025-08-25 15:22:31+00:00,D034,4519584080200713228,install,install,success,401,iOS,12.0,com.company.mdm,52.111.160.77,82.553351,-162.203442,compliant,login success
2025-08-29 09:37:26+00:00,D007,-2412422669773419835,config_change,config_change,fail,400,Android,16.1,com.company.chat,187.217.89.123,85.374081,140.407819,noncompliant,login success
2025-09-10 10:51:08+00:00,D024,-9135286590813535276,update,update,success,400,iOS,16.1,com.company.mail,125.5.189.240,78.7984395,121.616752,compliant,login success
2025-09-06 02:02:31+00:00,D026,2902559325630314982,update,update,success,403,iOS,13.0,com.company.mail,82.55.43.12,84.188818,-99.497012,compliant,login success
2025-09-04 23:52:51+00:00,D032,-7630433648713815236,update,update,success,401,iOS,12.0,com.company.mail,163.70.142.35,17.1670305,-3.540753,compliant,login failed
2025-08-23 11:41:18+00:00,D045,-3987512058553267762,config_change,config_change,success,200,iOS,13.0,com.company.chat,104.71.217.248,41.398306,-114.196593,compliant,login failed
2025-08-17 18:16:19+00:00,D021,4592677542690357656,login,login,success,500,iOS,13.0,com.company.mdm,46.122.155.166,42.9089925,56.681765,compliant,profile install fail
2025-09-02 10:37:08+00:00,D011,1159917418854426183,config_change,config_change,success,403,Android,11.0,com.company.vpn,172.198.40.60,-64.6353965,9.063986,compliant,jailbreak/root detected
2025-09-06 11:42:52+00:00,D048,-2895870283953228238,install,install,fail,403,iOS,14.8,com.company.chat,132.62.204.55,-80.625979,121.53571,noncompliant,profile install fail
2025-08-21 00:38:15+00:00,D002,-4493355368215626881,install,install,success,403,Android,15.2,com.company.chat,144.11.236.0,69.432122,44.476074,noncompliant,app blocked by policy
2025-08-24 14:33:25+00:00,D012,2281136054224450995,config_change,config_change,success,200,Android,15.2,com.company.mail,114.154.213.120,-70.780587,-55.731483,compliant,profile install fail
2025-08-17 08:08:32+00:00,D010,-2172109826791590611,update,update,success,400,Android,16.1,com.company.chat,51.3.65.156,-29.6050285,-15.57703,compliant,login success
2025-08-19 13:47:26+00:00,D001,5099727713004806242,install,install,success,401,iOS,15.2,com.company.mail,157.34.19.184,57.0641305,120.805006,compliant,app blocked by policy
2025-09-03 22:43:12+00:00,D029,7270780972877231634,config_change,config_change,success,403,iOS,14.8,com.company.mail,196.226.131.246,-8.2609865,166.897798,noncompliant,jailbreak/root detected
2025-08-29 08:39:10+00:00,D006,1727817970630214212,config_change,config_change,success,401,Android,14.8,com.company.chat,6.3.237.142,65.677672,9.323499,noncompliant,app blocked by policy
2025-08-30 15:27:56+00:00,D050,-3268347413570079615,login,login,success,500,iOS,12.0,com.company.vpn,183.201.88.102,-77.128349,91.347236,noncompliant,login failed
2025-09-13 01:28:38+00:00,D009,6099621240398074200,install,install,success,403,iOS,14.8,com.company.vpn,73.31.183.71,-6.4703285,-107.779332,noncompliant,profile install fail
2025-09-03 09:27:57+00:00,D027,6028754445283698064,install,install,success,200,Android,16.1,com.company.vpn,115.250.67.170,-13.555367,27.853993,noncompliant,jailbreak/root detected
2025-08-22 21:15:21+00:00,D040,914358934646079593,logout,logout,success,400,Android,14.8,com.company.mdm,21.92.55.244,38.026178,-110.361256,noncompliant,jailbreak/root detected
2025-09-11 01:16:29+00:00,D025,1514079692598850060,install,install,success,403,iOS,16.1,com.company.chat,187.249.117.111,-63.7687395,90.771655,compliant,app blocked by policy
2025-08-21 07:49:55+00:00,D021,-4285035818603491839,logout,logout,success,401,Android,13.0,com.company.mdm,136.127.229.92,16.0142075,152.322446,compliant,profile install fail
2025-08-21 19:32:42+00:00,D025,-1086252441901500706,install,install,success,403,Android,14.8,com.company.vpn,220.111.109.239,-65.9194725,-50.752605,compliant,configuration updated
2025-09-09 20:53:05+00:00,D050,-5072487097057902732,config_change,config_change,fail,403,iOS,11.0,com.company.chat,72.159.132.222,-41.6333865,-51.250242,compliant,app blocked by policy
2025-09-07 20:11:19+00:00,D044,-8509494482781167954,update,update,fail,401,iOS,16.1,com.company.vpn,64.104.252.44,48.9977165,48.051872,noncompliant,app blocked by policy
2025-08-21 15:32:00+00:00,D005,306334068513280250,update,update,success,403,Android,12.0,com.company.mdm,220.77.30.178,53.798592,-70.964688,compliant,profile install fail
2025-08-17 17:42:52+00:00,D045,-1121167126294929134,config_change,config_change,success,200,iOS,15.2,com.company.chat,149.143.106.244,-38.641405,138.319424,compliant,configuration updated
2025-09-11 06:22:01+00:00,D040,674386403303627179,login,login,success,403,Android,11.0,com.company.mail,68.121.133.37,-31.9217915,95.69262,compliant,login success
2025-09-03 12:42:18+00:00,D017,4232608304194751668,logout,logout,success,500,iOS,11.0,com.company.chat,103.34.205.229,44.656741,15.98868,noncompliant,app blocked by policy
2025-08-24 12:38:24+00:00,D050,6113604312562402546,config_change,config_change,success,400,Android,14.8,com.company.mdm,162.248.87.136,-53.973673,82.65412,compliant,profile install fail
2025-09-01 05:50:00+00:00,D027,3116614120252732668,login,login,fail,400,Android,16.1,com.company.chat,49.146.243.149,25.7831525,176.706214,noncompliant,login failed
2025-08-25 03:30:28+00:00,D034,6676889246302315942,update,update,success,200,Android,13.0,com.company.mdm,88.151.137.74,-51.858681,115.95816,noncompliant,login success
2025-08-27 15:56:55+00:00,D020,2629018390195794697,login,login,success,200,iOS,16.1,com.company.mail,208.17.57.41,-27.8547165,16.722699,compliant,configuration updated
2025-08-25 12:51:15+00:00,D016,-7760807725204150207,config_change,config_change,fail,400,Android,12.0,com.company.mdm,122.225.186.134,-89.1443505,-12.22103,noncompliant,login failed
2025-09-04 10:55:16+00:00,D026,187543664979189656,logout,logout,fail,403,Android,14.8,com.company.vpn,130.172.251.214,-5.975845,13.943678,noncompliant,jailbreak/root detected
2025-08-26 17:44:29+00:00,D028,2036259467619269878,update,update,fail,400,iOS,16.1,com.company.mail,111.22.8.183,-6.0171175,-174.847051,compliant,jailbreak/root detected
2025-09-04 08:12:08+00:00,D012,-5848146564891795006,install,install,success,403,iOS,16.1,com.company.mdm,83.202.135.173,-43.193874,56.906912,noncompliant,jailbreak/root detected
2025-08-20 17:58:13+00:00,D025,6912035378362076547,config_change,config_change,success,200,Android,16.1,com.company.mdm,79.220.83.206,-83.7004655,-103.253735,compliant,configuration updated
2025-08-21 13:07:07+00:00,D046,3318538968089247519,install,install,success,500,iOS,13.0,com.company.vpn,184.229.177.48,-75.1113405,-69.879745,noncompliant,login success
2025-08-25 02:51:06+00:00,D016,-5555683613611293192,install,install,fail,401,iOS,12.0,com.company.mdm,177.95.117.56,16.750403,152.097579,noncompliant,jailbreak/root detected
2025-08-22 19:58:16+00:00,D009,6049016070308400722,config_change,config_change,success,400,Android,13.0,com.company.vpn,214.46.223.218,-74.182156,29.609572,compliant,app blocked by policy
2025-08-17 23:19:08+00:00,D019,7213599435354252800,logout,logout,fail,403,iOS,16.1,com.company.mail,199.79.196.125,-52.546373,92.518733,noncompliant,login failed
2025-09-01 14:54:02+00:00,D013,-6358904183144000173,update,update,success,500,Android,11.0,com.company.mdm,40.88.35.127,47.964514,46.258665,noncompliant,configuration updated
2025-08-20 22:16:47+00:00,D029,6587767864069482873,update,update,fail,500,iOS,15.2,com.company.chat,198.11.176.189,-1.8585245,161.441394,compliant,profile install fail
2025-08-18 22:30:58+00:00,D015,-3138100081577095381,config_change,config_change,success,403,Android,12.0,com.company.mail,220.78.115.102,73.7082915,48.256863,compliant,profile install fail
2025-09-10 04:34:29+00:00,D050,4746004608901980115,config_change,config_change,success,401,iOS,13.0,com.company.mdm,203.100.12.209,-69.42313,-154.651405,compliant,app blocked by policy
2025-09-05 13:43:50+00:00,D007,-7581450999586452371,logout,logout,success,200,Android,16.1,com.company.chat,111.53.156.124,-73.178912,126.200552,compliant,app blocked by policy
2025-08-25 22:23:20+00:00,D008,-4364772404856989658,logout,logout,success,500,Android,13.0,com.company.mdm,220.44.114.247,-71.8139275,-161.425651,compliant,jailbreak/root detected
2025-08-23 19:34:21+00:00,D009,6918989391113858553,logout,logout,success,200,Android,12.0,com.company.chat,176.85.20.151,-34.3406435,178.742477,compliant,profile install fail
2025-09-12 12:35:26+00:00,D046,2401174019895192039,install,install,success,401,iOS,15.2,com.company.mdm,59.126.140.69,48.3571715,-128.142612,compliant,profile install fail
2025-08-29 05:51:21+00:00,D042,3268449141423319770,logout,logout,success,400,iOS,15.2,com.company.chat,177.43.37.101,-46.206645,-11.602546,compliant,configuration updated
